DATE_KEY,STORE,PRICE_PAID,QTY,DESCRIPTION,DEPARTMENT,CATEGORY
20170214,95a2cd7664b3724e8e4869feffef244919e1489e,6.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,9ffe7a6328b91049bc48f06c3a073ebb6f07366e,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6e10a1160abcbfb53558a98920df2ca5498f138,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5c90cde36e8a5164e29ee35fbaccc9e2eda75fc8,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6781564762d0a69a7839a310e6ef23317ec39e80,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1f34795828ed059043f0938b972d7f38ddbb462d,9.99,1,ENRGZ H/AID AZ13DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8df1252c8abdb2b02d9f68f7d806b715a3cc4dd,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3eb6405fee0e01d2d17e8c806f784cf913595df3,9.99,1,ENRGZ H/AID AZ10DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,527fc9214bde289920898194820176358126b7ef,9.99,1,ENRGZ H/AID AZ13DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1b4d67625d18552451e9294b1d9a0d28be094efe,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,12d68cc579347c2fe2e06ed0d3b98df3c979f3c1,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,72adbec07ca943ef78c18c011a0c9dbf91da94c7,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5e1668f9237f70f2cc58e1275c03035cc14d5f3b,9.99,2,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6748e5ab5fa5fb25b93918d70c742b272f0de35,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5b5faf80039bf57e9de2abece52fd10eb14754da,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,34805dac698940df607d3ddb523818240c1578,12.49,1,ENRGZ PHO LITH 3V 123A,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5e1668f9237f70f2cc58e1275c03035cc14d5f3b,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,797fb3835359a03a8fbfb6bea641dd194382abdc,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6fc459120ccad5dd0abf956a3c0bb2e43bd4fc4,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,cf119157415303966cc0c770d965273719c42a34,8.49,1,ENERGIZER ULT LITH 9V,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8ed0e7b1ebe62d81491b1a4785222a558bc0c3c1,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2bcd20595e2d3fbb276f01297266417f715303a8,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,611128ffa8e22fcc24e972d775de9d721f3b8f52,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1f6cd2710181a662111a65b9dfcfae07e71ff76b,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3c128283d57b776a939e6f9f6689dc0fba75ee,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ab536796973d6751e85e5e0f8401138fe7f7128e,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5e1668f9237f70f2cc58e1275c03035cc14d5f3b,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8268782eb88a3cfa0c30ee363618ced48e2d428e,9.99,1,ENRGZ H/AID AZ13DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,64bc2e0fa55878a7e271ee4215ab7ae62e565169,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ab536796973d6751e85e5e0f8401138fe7f7128e,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,95a2cd7664b3724e8e4869feffef244919e1489e,11.69,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,940e0e12d8a5bff377d7864f35ae53cb6127a502,8.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,3c128283d57b776a939e6f9f6689dc0fba75ee,9.99,1,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,95a2cd7664b3724e8e4869feffef244919e1489e,12.49,1,ENRGZ PHO LITH 3V 123A,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,4bfa9607a581484eafd42923449d9c2cf132b97b,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,7e4694e49d446135dadab795c43a21480fabca79,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,144462f20162cdc1d10597ad816a220d66e285cc,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,a2a688d572930217b97c142d61b6fdf33193037a,15.99,1,ENER ALK E90 2PK,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,144462f20162cdc1d10597ad816a220d66e285cc,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,10c63e23a4e6c2c9c5ceb8ce0d8090c30ab6775c,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,dccb087fd1e5739aa9b631ad0947b38bc37e0727,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,9ad6d7bc7ceb1032cfcde66b64cb1d9389fdbf67,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,9a5674318999225ca4cdcf99041024a7e43d4601,5.59,1,ENRGZ BATTERY AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,162041785739d0b9757500ef838649ba6e540b4,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d2bfcecc63927e3be1a2cc54415ab8cd69d3f34d,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,8d01560c5a3fec48053851d39721cffdddfc2154,11.69,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,aaf41457ff3e5755fc65e9dc07c66d84aaac778d,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,be46f9d44ef05893da50a9c6638635799808df71,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,6e29f176ab5090a16f5aa24a2f9cf2effaa0d9a2,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f85d3bf1577bbda19da9caa8ab8653bef6042d9,8.49,1,ENRGZ MAX AAA E92MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e3f570224587c58237a0d18621809c3cf3446823,5.59,1,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,970d729072eab8b44434d0b50f90fa5793ae6f63,8.49,1,ENRGZ MAX AA E91MP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,aa3c58442a33434828b89e05f55984b5c7cc3628,11.53,1,ENRGZ PHO LITH 3V 123A,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,9f0aba11db1d4e06a0e835514812856504c0bf11,11.53,1,ENRGZ PHO LITH 3V 123A,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,33a2778a4986073ab4fb0fdbe33257d13bb00987,14.99,1,ENGZR VALUE CHARGER,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,52b0c0aaed3c5b03662bb6ab94efb420b4d5569b,5.97,1,ENRGZ 8X ULT LITHIUM-AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,52b0c0aaed3c5b03662bb6ab94efb420b4d5569b,5.97,1,ENRGZ 8X ULT LITHIUM-AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d944eb62247bae1dadd201726a1d2dd2821a50d,12.58,1,ENRGZ 6V LANTERN BAT,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,a960c765240f759248c6597143e431c8c795ae68,13.99,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,13c5115f51d9ddd673e1566df7cbfd2316e9177b,13.99,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,e59d51b92488b62166b3e3fb0a61331a05b398e4,13.99,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,a7e290c1124de0b872b249d69a5755c918a6c63c,12.49,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,f053f2cb94a892a3ea2ee2af4b416f3090ab97c1,12.49,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5152d5f486102b5febb9500d2b12c8bf1b0dc10d,13.99,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,afcc1d8a7c4d5758926f1100ff260291bc20a45e,13.99,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,a7e290c1124de0b872b249d69a5755c918a6c63c,12.49,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,649067fc0151051723235626b08b8408f8aab77e,9.97,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,649067fc0151051723235626b08b8408f8aab77e,9.97,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ca00b01314f3b0be2973f3e0f2cf5a3d7b9c263f,13.99,1,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,33a2778a4986073ab4fb0fdbe33257d13bb00987,7.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2b6e4aa8a89084ada89c4866c7379128128c7b2,7.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2b6e4aa8a89084ada89c4866c7379128128c7b2,7.49,1,ENER ECO ADVNC AA 4CT BATTERY,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,eca1692090f0ceeed99f0b54db9ca6b40b1ad74d,3.87,1,ENRGZ 3V CALC BAT 2450,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,d23cc2d03040578a6ae49ef82287366e913be567,3.87,1,ENRGZ 3V CALC BAT 2450,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,eca1692090f0ceeed99f0b54db9ca6b40b1ad74d,3.87,1,ENRGZ 3V CALC BAT 2450,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,dec2afef404a903e1fe26332578c7ce6b613781f,14.99,1,ENGZR ZINC AIR AZ13DP,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,b6970da6b49e6c54a0df0421d9291fb46195d5b8,14.99,1,ENGZR ZINC AIR AZ13DP,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,44b255686f4b4efb4de86acd976d543d16a21c1e,2.39,1,ENRGZ WATCH 392 NO MERC,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,690ca6ab0061966d75984f96618786ebd20275ab,10.47,1,ENRGZ H/AID AZ13DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,690ca6ab0061966d75984f96618786ebd20275ab,10.47,1,ENRGZ H/AID AZ13DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5340f18e53dd3927d8bdf2e78bba52e1292943d8,14.99,1,ENGZR ZINC AIR AZ312DP,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2a096c31f7d2a81594299661e3519eab88003aab,14.89,1,ENGZR ZINC AIR AZ312DP,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,19af7a5c7d31943108f2c7cf245fc74d0b92d7c4,2.48,1,ENER ALK E90 2PK,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,55a4a0bd5e824b636518b92e1905a7f3f427c877,10.99,1,ENER ALK E90 2PK,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1e66f7af4de1843e90255379f2ba3b6ca55f0c18,10.99,1,ENER ALK E90 2PK,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,cd6764aece4d71410f4d9372d65fbbbf546148e8,10.99,1,ENER ALK E90 2PK,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,967607c6d1aac9752be35d1548c36b8bf82e6b47,10.99,1,ENER ALK E90 2PK,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,213191e78e9696eb51afa5e791674de9da9ca646,12.49,1,ENRGZ RECHARGE 4CT AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,dba451d9bf8cc4194ba529564d005910ecd80c9c,13.99,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,38207b74d1f92ef166575114285afc2c221e3b54,13.99,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,5e90a664e25da3e92cd62e316adf57ec81c79bc0,13.99,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2ee37b3bb174eab1ec5ec8851313042731ded8f4,12.49,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ff54d085bcda3727af4952d734b0f7788c3c4542,13.99,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,483338da6207062eb88ec725341313f9cf17a171,13.99,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2a096c31f7d2a81594299661e3519eab88003aab,12.49,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,afcc1d8a7c4d5758926f1100ff260291bc20a45e,13.99,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,ff54d085bcda3727af4952d734b0f7788c3c4542,13.99,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,52b0c0aaed3c5b03662bb6ab94efb420b4d5569b,13.99,1,ENRGZ MAX AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,1c258470fd7ff443b93c3afdb1adee56bba15d74,0,0,ENRGZ H/AID AZ312DP-8,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2c22962503d4a8e4db4bcd136b2faf5ae21326f2,0,0,ENRGZ 3V WTCH LITH 2025,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,2c22962503d4a8e4db4bcd136b2faf5ae21326f2,0,0,ENER ALK E90 2PK,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,301e7d5a4d067f106219fae86ea5516be7985fa7,0,0,ENRGZ BATTERY AAA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,dbc375179101068e1f67279ec2d64ed3b441392a,0,0,ENRGZ MAX AA,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,b17f590512cc009c71aa62b54b4f8693fee4b1e1,0,0,ENRGZ 3V WTCH LITH 2032,GENERAL MERCHANDISE,BATTERIES/FLASHLIGHTS
20170214,95ac5ab60491257954a02b9d0aab6c9d832aa2d8,2.5,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
20170214,fcacbaf995613add57bf12718096ad8282a7390c,2.5,1,REFRESH HAWAAIAN AUTO WIPES,GENERAL MERCHANDISE,AUTOMOTIVE
